"Sample","Region","Years","Gene","Expression"
"HSB111_VFC_R","VFC",70.7692307692308,"TMPRSS11D",0.731773858952514
"HSB112_VFC_L","VFC",0.1538,"TMPRSS11D",0.116992649700495
"HSB112_VFC_R","VFC",0.1538,"TMPRSS11D",-1.06123472178295
"HSB113_VFC_L","VFC",0.2308,"TMPRSS11D",1.09480036578963
"HSB113_VFC_R","VFC",0.2308,"TMPRSS11D",-0.19631805127413
"HSB114_VFC_L","VFC",0.25,"TMPRSS11D",0.0816369127193722
"HSB114_VFC_R","VFC",0.25,"TMPRSS11D",-0.560689251787499
"HSB118_VFC_R","VFC",4.76923076923077,"TMPRSS11D",-0.0198074101641815
"HSB119_VFC_L","VFC",15.7692307692308,"TMPRSS11D",1.87606959700456
"HSB121_VFC_L","VFC",1.10253076923077,"TMPRSS11D",2.52794987356066
"HSB121_VFC_R","VFC",1.10253076923077,"TMPRSS11D",-0.548544231011855
"HSB122_VFC_L","VFC",1.76923076923077,"TMPRSS11D",0.431157495602041
"HSB122_VFC_R","VFC",1.76923076923077,"TMPRSS11D",-0.632979031910126
"HSB123_VFC_L","VFC",37.7692307692308,"TMPRSS11D",1.04190186358937
"HSB123_VFC_R","VFC",37.7692307692308,"TMPRSS11D",2.11666736523526
"HSB124_VFC_L","VFC",13.7692307692308,"TMPRSS11D",-1.77365943220805
"HSB124_VFC_R","VFC",13.7692307692308,"TMPRSS11D",-1.33729954518084
"HSB126_VFC_L","VFC",30.7692307692308,"TMPRSS11D",-1.1999236942002
"HSB126_VFC_R","VFC",30.7692307692308,"TMPRSS11D",-0.0867993487940472
"HSB127_VFC_L","VFC",19.7692307692308,"TMPRSS11D",-0.331805163584656
"HSB130_VFC_L","VFC",21.7692307692308,"TMPRSS11D",-0.426685710206269
"HSB131_VFC_L","VFC",1.26923076923077,"TMPRSS11D",0.0875623628019093
"HSB132_VFC_L","VFC",1.10253076923077,"TMPRSS11D",-0.0140308232936731
"HSB132_VFC_R","VFC",1.10253076923077,"TMPRSS11D",0.101410358955825
"HSB135_VFC_L","VFC",40.7692307692308,"TMPRSS11D",-0.548344127754069
"HSB135_VFC_R","VFC",40.7692307692308,"TMPRSS11D",-0.644426087778569
"HSB136_VFC_L","VFC",23.7692307692308,"TMPRSS11D",-0.399769678258599
"HSB136_VFC_R","VFC",23.7692307692308,"TMPRSS11D",0.392703649117147
"HSB139_VFC_L","VFC",1.10253076923077,"TMPRSS11D",1.92768733408694
"HSB141_VFC_L","VFC",8.76923076923077,"TMPRSS11D",-0.222677473073871
"HSB142_VFC_L","VFC",22.7692307692308,"TMPRSS11D",-1.28633580429046
"HSB142_VFC_R","VFC",22.7692307692308,"TMPRSS11D",-0.951263319871861
"HSB143_VFC_L","VFC",2.76923076923077,"TMPRSS11D",-0.510044403419313
"HSB143_VFC_R","VFC",2.76923076923077,"TMPRSS11D",-0.608605922677977
"HSB144_VFC_L","VFC",40.7692307692308,"TMPRSS11D",-0.439187283273856
"HSB144_VFC_R","VFC",40.7692307692308,"TMPRSS11D",0.436810766163362
"HSB145_VFC_L","VFC",36.7692307692308,"TMPRSS11D",0.275313456063517
"HSB145_VFC_R","VFC",36.7692307692308,"TMPRSS11D",0.302810553403274
"HSB149_VFC_L","VFC",0.25,"TMPRSS11D",-0.79926833646212
"HSB149_VFC_R","VFC",0.25,"TMPRSS11D",-0.654134980468841
"HSB150_VFC_L","VFC",0.2308,"TMPRSS11D",-0.18146828662946
"HSB150_VFC_R","VFC",0.2308,"TMPRSS11D",-0.625431178195344
"HSB153_VFC_L","VFC",0.2308,"TMPRSS11D",-1.0281167862364
"HSB153_VFC_R","VFC",0.2308,"TMPRSS11D",-0.882349414951742
"HSB154_VFC_R","VFC",0.3077,"TMPRSS11D",-1.79663726122112
"HSB155_VFC_L","VFC",0.6731,"TMPRSS11D",-0.552213304332685
"HSB155_VFC_R","VFC",0.6731,"TMPRSS11D",0.1109208257814
"HSB156_VFC_R","VFC",82.7692307692308,"TMPRSS11D",1.30235068211019
"HSB159_VFC_L","VFC",0.4231,"TMPRSS11D",-0.595682492084937
"HSB159_VFC_R","VFC",0.4231,"TMPRSS11D",-0.200740319968385
"HSB171_VFC_L","VFC",1.60253076923077,"TMPRSS11D",0.12334772247655
"HSB172_VFC_L","VFC",3.76923076923077,"TMPRSS11D",-1.03841010574847
"HSB173_VFC_L","VFC",3.76923076923077,"TMPRSS11D",-0.498641615146544
"HSB174_VFC_L","VFC",8.76923076923077,"TMPRSS11D",-0.84815723429366
"HSB175_VFC_L","VFC",11.7692307692308,"TMPRSS11D",-1.02942893075843
"HSB178_VFC_L","VFC",0.3077,"TMPRSS11D",0.978232852555734
"HSB178_VFC_R","VFC",0.3077,"TMPRSS11D",-1.35157203293614
"HSB182_VFC_L","VFC",55.7692307692308,"TMPRSS11D",0.119535029522969
"HSB183_VFC_L","VFC",42.7692307692308,"TMPRSS11D",-0.707301927245988
"HSB187_VFC_L","VFC",37.7692307692308,"TMPRSS11D",-0.535476903617838
"HSB187_VFC_R","VFC",37.7692307692308,"TMPRSS11D",-0.542542393331735
"HSB194_VFC_L","VFC",0.7115,"TMPRSS11D",0.467242751401644
"HSB194_VFC_R","VFC",0.7115,"TMPRSS11D",1.49889490158101
"HSB92_A1C_R","A1C",0.4038,"TNC",2.14449017435009
"HSB96_A1C_L","A1C",0.3077,"TNC",-1.03641270847515
"HSB96_A1C_R","A1C",0.3077,"TNC",-0.119364732459873
"HSB97_A1C_L","A1C",0.3269,"TNC",0.0663661702083701
"HSB97_A1C_R","A1C",0.3269,"TNC",0.875820234522507
"HSB98_A1C_L","A1C",0.3654,"TNC",-0.200099341894688
"HSB98_A1C_R","A1C",0.3654,"TNC",0.815374895721899
"HSB99_A1C_L","A1C",0.4038,"TNC",0.915732965176479
"HSB99_A1C_R","A1C",0.4038,"TNC",1.05017277768044
"HSB100_A1C_L","A1C",0.3654,"TNC",0.629824633933168
"HSB100_A1C_R","A1C",0.3654,"TNC",0.869440125890584
"HSB102_A1C_L","A1C",0.4038,"TNC",1.31123162573385
"HSB102_A1C_R","A1C",0.4038,"TNC",1.31487922608355
"HSB103_A1C_L","A1C",0.25,"TNC",-1.32743649151985
"HSB103_A1C_R","A1C",0.25,"TNC",-1.32271695395426
"HSB105_A1C_L","A1C",18.7692307692308,"TNC",-0.182121263626226
"HSB105_A1C_R","A1C",18.7692307692308,"TNC",-0.246450980093205
"HSB106_A1C_L","A1C",64.7692307692308,"TNC",-0.718758260249556
"HSB106_A1C_R","A1C",64.7692307692308,"TNC",-1.27872327058778
"HSB107_A1C_L","A1C",0.4038,"TNC",0.57571700496633
"HSB107_A1C_R","A1C",0.4038,"TNC",0.768839904680175
"HSB111_A1C_L","A1C",70.7692307692308,"TNC",-1.21832633374855
"HSB111_A1C_R","A1C",70.7692307692308,"TNC",-0.615852241154689
"HSB113_A1C_L","A1C",0.2308,"TNC",-1.23946646620702
"HSB113_A1C_R","A1C",0.2308,"TNC",-1.37610828191841
"HSB114_A1C_L","A1C",0.25,"TNC",1.69159127081248
"HSB114_A1C_R","A1C",0.25,"TNC",0.261175573256635
"HSB118_A1C_R","A1C",4.76923076923077,"TNC",0.340371928914292
"HSB119_A1C_L","A1C",15.7692307692308,"TNC",-0.533378510466473
"HSB121_A1C_L","A1C",1.10253076923077,"TNC",1.74460576063529
"HSB121_A1C_R","A1C",1.10253076923077,"TNC",1.42400803673274
"HSB122_A1C_L","A1C",1.76923076923077,"TNC",0.48329076430236
"HSB122_A1C_R","A1C",1.76923076923077,"TNC",0.310803262963606
"HSB123_A1C_L","A1C",37.7692307692308,"TNC",-0.611616644621318
"HSB123_A1C_R","A1C",37.7692307692308,"TNC",0.0802077820643239
"HSB124_A1C_L","A1C",13.7692307692308,"TNC",-0.0865580714645791
"HSB124_A1C_R","A1C",13.7692307692308,"TNC",0.0131323161190821
"HSB125_A1C_L","A1C",28.7692307692308,"TNC",-0.288284000028106
"HSB125_A1C_R","A1C",28.7692307692308,"TNC",-0.332702047645367
"HSB126_A1C_R","A1C",30.7692307692308,"TNC",-0.0436411898673761
"HSB127_A1C_L","A1C",19.7692307692308,"TNC",0.0847815061374034
"HSB130_A1C_L","A1C",21.7692307692308,"TNC",-0.636856276886522
"HSB131_A1C_L","A1C",1.26923076923077,"TNC",0.510416678846037
"HSB132_A1C_L","A1C",1.10253076923077,"TNC",1.41224884653719
"HSB132_A1C_R","A1C",1.10253076923077,"TNC",0.876806051292645
"HSB135_A1C_L","A1C",40.7692307692308,"TNC",-0.930776177054955
"HSB135_A1C_R","A1C",40.7692307692308,"TNC",-0.887684263241023
"HSB136_A1C_L","A1C",23.7692307692308,"TNC",-0.517428393502621
"HSB136_A1C_R","A1C",23.7692307692308,"TNC",-0.26274363380313
"HSB139_A1C_L","A1C",1.10253076923077,"TNC",1.29261706059915
"HSB141_A1C_L","A1C",8.76923076923077,"TNC",-0.538846270424371
"HSB142_A1C_L","A1C",22.7692307692308,"TNC",-0.999264133095263
"HSB142_A1C_R","A1C",22.7692307692308,"TNC",-0.702822446559872
"HSB143_A1C_L","A1C",2.76923076923077,"TNC",0.297205433275167
"HSB143_A1C_R","A1C",2.76923076923077,"TNC",0.0565474903886393
"HSB144_A1C_L","A1C",40.7692307692308,"TNC",-0.870927691144763
"HSB144_A1C_R","A1C",40.7692307692308,"TNC",-0.564094396327519
"HSB145_A1C_L","A1C",36.7692307692308,"TNC",-0.399417175942056
"HSB145_A1C_R","A1C",36.7692307692308,"TNC",-0.374049330834117
"HSB149_A1C_L","A1C",0.25,"TNC",0.885394529042292
"HSB149_A1C_R","A1C",0.25,"TNC",-1.81127868341881
"HSB150_A1C_L","A1C",0.2308,"TNC",-1.56993102172229
"HSB150_A1C_R","A1C",0.2308,"TNC",-1.96737596122405
"HSB153_A1C_L","A1C",0.2308,"TNC",-1.91599685535502
"HSB153_A1C_R","A1C",0.2308,"TNC",-1.35596427960374
"HSB154_A1C_R","A1C",0.3077,"TNC",-0.456222383152454
"HSB155_A1C_L","A1C",0.6731,"TNC",2.0893682704671
"HSB155_A1C_R","A1C",0.6731,"TNC",2.22022803383299
"HSB156_A1C_L","A1C",82.7692307692308,"TNC",0.156888000758302
"HSB156_A1C_R","A1C",82.7692307692308,"TNC",0.0482415442356854
"HSB159_A1C_L","A1C",0.4231,"TNC",1.36421356242202
"HSB159_A1C_R","A1C",0.4231,"TNC",1.19028956688279
"HSB169_A1C_L","A1C",0.4808,"TNC",1.22215827535461
"HSB172_A1C_L","A1C",3.76923076923077,"TNC",0.0381107051976672
"HSB173_A1C_L","A1C",3.76923076923077,"TNC",-0.182543462452347
"HSB174_A1C_L","A1C",8.76923076923077,"TNC",-0.668272559727716
"HSB175_A1C_L","A1C",11.7692307692308,"TNC",-0.738795151877786
"HSB182_A1C_L","A1C",55.7692307692308,"TNC",-0.258141771995382
"HSB183_A1C_L","A1C",42.7692307692308,"TNC",-1.01250898056229
"HSB187_A1C_L","A1C",37.7692307692308,"TNC",-1.22936805878807
"HSB187_A1C_R","A1C",37.7692307692308,"TNC",-0.150267988694607
"HSB194_A1C_L","A1C",0.7115,"TNC",1.03574437094058
"HSB194_A1C_R","A1C",0.7115,"TNC",1.31125877641469
"HSB92_AMY_R","AMY",0.4038,"TNC",1.0450013197211
"HSB97_AMY_L","AMY",0.3269,"TNC",0.493488073177602
"HSB97_AMY_R","AMY",0.3269,"TNC",0.490869034398814
"HSB100_AMY_L","AMY",0.3654,"TNC",1.08624844044639
"HSB100_AMY_R","AMY",0.3654,"TNC",1.5450431853713
"HSB102_AMY_L","AMY",0.4038,"TNC",1.20688047119559
"HSB102_AMY_R","AMY",0.4038,"TNC",1.49624877714623
"HSB103_AMY_L","AMY",0.25,"TNC",-0.0386762240075122
"HSB103_AMY_R","AMY",0.25,"TNC",0.885636374909928
"HSB105_AMY_R","AMY",18.7692307692308,"TNC",-0.0398117096205818
"HSB106_AMY_L","AMY",64.7692307692308,"TNC",-0.919134867504556
"HSB106_AMY_R","AMY",64.7692307692308,"TNC",-1.29139689870975
"HSB107_AMY_L","AMY",0.4038,"TNC",0.651457860472213
"HSB107_AMY_R","AMY",0.4038,"TNC",0.844343946316196
"HSB111_AMY_L","AMY",70.7692307692308,"TNC",-1.03192155929496
"HSB111_AMY_R","AMY",70.7692307692308,"TNC",-0.65748094664457
"HSB112_AMY_L","AMY",0.1538,"TNC",0.427463263064616
"HSB112_AMY_R","AMY",0.1538,"TNC",0.570683048387538
"HSB113_AMY_L","AMY",0.2308,"TNC",0.169350186527202
"HSB113_AMY_R","AMY",0.2308,"TNC",-0.139079199746038
"HSB114_AMY_L","AMY",0.25,"TNC",0.970221355151519
"HSB114_AMY_R","AMY",0.25,"TNC",1.06502602024442
"HSB118_AMY_R","AMY",4.76923076923077,"TNC",-0.242525071395284
"HSB119_AMY_L","AMY",15.7692307692308,"TNC",-0.139955310265088
"HSB121_AMY_L","AMY",1.10253076923077,"TNC",0.505514950706239
"HSB121_AMY_R","AMY",1.10253076923077,"TNC",0.817705989507504
"HSB122_AMY_L","AMY",1.76923076923077,"TNC",-0.272701350838382
"HSB122_AMY_R","AMY",1.76923076923077,"TNC",0.560844950211581
"HSB123_AMY_L","AMY",37.7692307692308,"TNC",-1.15958770333527
"HSB123_AMY_R","AMY",37.7692307692308,"TNC",-1.11956422496674
"HSB124_AMY_R","AMY",13.7692307692308,"TNC",-1.14391163351201
"HSB126_AMY_R","AMY",30.7692307692308,"TNC",-1.23758126926656
"HSB127_AMY_R","AMY",19.7692307692308,"TNC",-0.470041367220684
"HSB130_AMY_L","AMY",21.7692307692308,"TNC",-1.62716156893189
"HSB131_AMY_L","AMY",1.26923076923077,"TNC",0.247075272099067
"HSB132_AMY_L","AMY",1.10253076923077,"TNC",0.514001201393249
"HSB132_AMY_R","AMY",1.10253076923077,"TNC",0.0456015514318981
"HSB133_AMY_L","AMY",27.7692307692308,"TNC",-1.84883785816148
"HSB135_AMY_L","AMY",40.7692307692308,"TNC",1.50790088799874
"HSB135_AMY_R","AMY",40.7692307692308,"TNC",-0.712001629898255
"HSB136_AMY_L","AMY",23.7692307692308,"TNC",-1.35261248557232
"HSB136_AMY_R","AMY",23.7692307692308,"TNC",-0.178975791467157
"HSB139_AMY_L","AMY",1.10253076923077,"TNC",0.276838314480441
"HSB141_AMY_L","AMY",8.76923076923077,"TNC",-1.10020512974879
"HSB142_AMY_L","AMY",22.7692307692308,"TNC",-1.05952566939305
"HSB142_AMY_R","AMY",22.7692307692308,"TNC",-1.03498168518464
"HSB143_AMY_R","AMY",2.76923076923077,"TNC",0.168317426917251
"HSB144_AMY_L","AMY",40.7692307692308,"TNC",-0.667578525895064
"HSB144_AMY_R","AMY",40.7692307692308,"TNC",-0.554477377937432
"HSB145_AMY_L","AMY",36.7692307692308,"TNC",-1.156669924585
"HSB145_AMY_R","AMY",36.7692307692308,"TNC",-1.43759042394252
"HSB148_AMY_L","AMY",0.1731,"TNC",0.892394784468543
"HSB148_AMY_R","AMY",0.1731,"TNC",0.501792896039772
"HSB149_AMY_R","AMY",0.25,"TNC",0.709789949901655
"HSB150_AMY_L","AMY",0.2308,"TNC",0.702876180102559
"HSB150_AMY_R","AMY",0.2308,"TNC",0.185813973971381
"HSB153_AMY_L","AMY",0.2308,"TNC",0.751357936573021
"HSB153_AMY_R","AMY",0.2308,"TNC",1.04447335168731
"HSB154_AMY_R","AMY",0.3077,"TNC",0.939967377024224
"HSB155_AMY_L","AMY",0.6731,"TNC",1.35576394848091
"HSB155_AMY_R","AMY",0.6731,"TNC",2.01598809620725
"HSB156_AMY_L","AMY",82.7692307692308,"TNC",0.158722032580062
"HSB156_AMY_R","AMY",82.7692307692308,"TNC",0.031196013874706
"HSB159_AMY_L","AMY",0.4231,"TNC",1.86592556219687
"HSB159_AMY_R","AMY",0.4231,"TNC",1.52884881227617
"HSB172_AMY_L","AMY",3.76923076923077,"TNC",-1.00806704330379
"HSB173_AMY_L","AMY",3.76923076923077,"TNC",-1.02790132685014
"HSB174_AMY_L","AMY",8.76923076923077,"TNC",-1.36369339923406
"HSB175_AMY_L","AMY",11.7692307692308,"TNC",-1.46057607682016
"HSB178_AMY_L","AMY",0.3077,"TNC",1.31754269049995
"HSB178_AMY_R","AMY",0.3077,"TNC",0.597321906506817
"HSB183_AMY_L","AMY",42.7692307692308,"TNC",-1.24596179650337
"HSB187_AMY_L","AMY",37.7692307692308,"TNC",-1.6520694760415
"HSB187_AMY_R","AMY",37.7692307692308,"TNC",-1.63993876208214
"HSB194_AMY_L","AMY",0.7115,"TNC",0.327940016305473
"HSB194_AMY_R","AMY",0.7115,"TNC",-0.487282142092528
"HSB92_CBC_R","CBC",0.4038,"TNC",1.32453122842349
"HSB96_CBC_NA","CBC",0.3077,"TNC",0.902763911253361
"HSB97_CBC_L","CBC",0.3269,"TNC",1.02792154744637
"HSB97_CBC_R","CBC",0.3269,"TNC",1.08415872304122
"HSB98_CBC_NA","CBC",0.3654,"TNC",1.09317803282807
"HSB99_CBC_NA","CBC",0.4038,"TNC",1.24469373131818
"HSB100_CBC_L","CBC",0.3654,"TNC",1.29106358762025
"HSB100_CBC_R","CBC",0.3654,"TNC",1.32215249509427
"HSB102_CBC_L","CBC",0.4038,"TNC",1.30052781182144
"HSB102_CBC_R","CBC",0.4038,"TNC",1.18838353015781
"HSB103_CBC_L","CBC",0.25,"TNC",1.00322710485502
"HSB103_CBC_R","CBC",0.25,"TNC",0.96418442564483
"HSB105_CBC_L","CBC",18.7692307692308,"TNC",-1.00659081904878
"HSB106_CBC_L","CBC",64.7692307692308,"TNC",-1.23019486667495
"HSB106_CBC_R","CBC",64.7692307692308,"TNC",-1.08154484222241
"HSB107_CBC_L","CBC",0.4038,"TNC",1.17221869444498
"HSB107_CBC_R","CBC",0.4038,"TNC",1.20452935313129
"HSB111_CBC_R","CBC",70.7692307692308,"TNC",-0.661563496579317
"HSB113_CBC_L","CBC",0.2308,"TNC",0.994978625407132
"HSB113_CBC_R","CBC",0.2308,"TNC",1.05566282824185
"HSB118_CBC_R","CBC",4.76923076923077,"TNC",0.0605846222065982
"HSB119_CBC_L","CBC",15.7692307692308,"TNC",-0.770591462202126
"HSB121_CBC_L","CBC",1.10253076923077,"TNC",0.864451195444886
"HSB121_CBC_R","CBC",1.10253076923077,"TNC",0.737998130292872
"HSB122_CBC_L","CBC",1.76923076923077,"TNC",0.521656585604058
"HSB122_CBC_R","CBC",1.76923076923077,"TNC",0.644145193431369
"HSB123_CBC_L","CBC",37.7692307692308,"TNC",-0.960862835073329
"HSB124_CBC_L","CBC",13.7692307692308,"TNC",-0.729451737827166
"HSB124_CBC_R","CBC",13.7692307692308,"TNC",-0.714346372775495
"HSB126_CBC_L","CBC",30.7692307692308,"TNC",-1.1611969540571
"HSB126_CBC_R","CBC",30.7692307692308,"TNC",-1.31589958734763
"HSB127_CBC_L","CBC",19.7692307692308,"TNC",-0.928005354526232
"HSB130_CBC_L","CBC",21.7692307692308,"TNC",-0.904898348545221
"HSB131_CBC_L","CBC",1.26923076923077,"TNC",0.529830484066766
"HSB132_CBC_L","CBC",1.10253076923077,"TNC",0.822382410712977
"HSB132_CBC_R","CBC",1.10253076923077,"TNC",0.625420215984317
"HSB133_CBC_L","CBC",27.7692307692308,"TNC",-1.16557521146005
"HSB135_CBC_L","CBC",40.7692307692308,"TNC",-0.894822142911553
"HSB136_CBC_L","CBC",23.7692307692308,"TNC",-1.1114631987573
"HSB136_CBC_R","CBC",23.7692307692308,"TNC",-1.0947805523347
"HSB139_CBC_L","CBC",1.10253076923077,"TNC",0.767741774145011
"HSB141_CBC_L","CBC",8.76923076923077,"TNC",-0.930983677719448
"HSB142_CBC_L","CBC",22.7692307692308,"TNC",-1.44966114988483
"HSB142_CBC_R","CBC",22.7692307692308,"TNC",-1.28208919593138
"HSB143_CBC_L","CBC",2.76923076923077,"TNC",0.0876042792606314
"HSB143_CBC_R","CBC",2.76923076923077,"TNC",0.161164003186265
"HSB144_CBC_L","CBC",40.7692307692308,"TNC",-1.08661212883466
"HSB144_CBC_R","CBC",40.7692307692308,"TNC",-1.19217594156623
"HSB145_CBC_L","CBC",36.7692307692308,"TNC",-1.43123362852089
"HSB145_CBC_R","CBC",36.7692307692308,"TNC",-1.31996465646953
"HSB149_CBC_L","CBC",0.25,"TNC",1.07726177054901
"HSB149_CBC_R","CBC",0.25,"TNC",0.998818987862005
"HSB150_CBC_L","CBC",0.2308,"TNC",0.917001550515261
"HSB150_CBC_R","CBC",0.2308,"TNC",0.85770427221618
"HSB155_CBC_L","CBC",0.6731,"TNC",0.586789575153686
"HSB155_CBC_R","CBC",0.6731,"TNC",0.494644333380624
"HSB156_CBC_L","CBC",82.7692307692308,"TNC",-1.25348089934392
"HSB156_CBC_R","CBC",82.7692307692308,"TNC",-1.21327726454035
"HSB159_CBC_L","CBC",0.4231,"TNC",1.33177602117802
"HSB159_CBC_R","CBC",0.4231,"TNC",1.26691172045526
"HSB171_CBC_L","CBC",1.60253076923077,"TNC",0.0610585280416668
"HSB172_CBC_L","CBC",3.76923076923077,"TNC",-0.0945322013957877
"HSB173_CBC_L","CBC",3.76923076923077,"TNC",-0.164255965432195
"HSB175_CBC_L","CBC",11.7692307692308,"TNC",-0.611761370195276
"HSB174_CBC_L","CBC",8.76923076923077,"TNC",0.038493635057956
"HSB182_CBC_L","CBC",55.7692307692308,"TNC",-1.38433767478082
"HSB183_CBC_L","CBC",42.7692307692308,"TNC",-0.861707651177636
"HSB187_CBC_L","CBC",37.7692307692308,"TNC",-1.35848910182194
"HSB187_CBC_R","CBC",37.7692307692308,"TNC",-1.34401253349308
"HSB194_CBC_L","CBC",0.7115,"TNC",0.482259488742994
"HSB194_CBC_R","CBC",0.7115,"TNC",0.600488415233374
"HSB92_DFC_R","DFC",0.4038,"TNC",0.825611401018701
"HSB96_DFC_L","DFC",0.3077,"TNC",1.656112135129
"HSB96_DFC_R","DFC",0.3077,"TNC",1.75267472770228
"HSB97_DFC_L","DFC",0.3269,"TNC",0.756730967929308
"HSB97_DFC_R","DFC",0.3269,"TNC",0.885826968343322
"HSB98_DFC_L","DFC",0.3654,"TNC",0.27359083228628
"HSB98_DFC_R","DFC",0.3654,"TNC",0.676396824575078
"HSB99_DFC_L","DFC",0.4038,"TNC",0.914830416301415
"HSB99_DFC_R","DFC",0.4038,"TNC",1.19070051189461
"HSB100_DFC_L","DFC",0.3654,"TNC",0.541772523453377
"HSB100_DFC_R","DFC",0.3654,"TNC",0.502062006074914
"HSB102_DFC_L","DFC",0.4038,"TNC",0.985448869998035
"HSB102_DFC_R","DFC",0.4038,"TNC",1.29291120000725
"HSB103_DFC_L","DFC",0.25,"TNC",-0.88958798500645
"HSB103_DFC_R","DFC",0.25,"TNC",-1.4696262232389
"HSB105_DFC_L","DFC",18.7692307692308,"TNC",-0.571907858037012
"HSB105_DFC_R","DFC",18.7692307692308,"TNC",0.265399913049014
"HSB106_DFC_L","DFC",64.7692307692308,"TNC",-0.723707118633674
"HSB106_DFC_R","DFC",64.7692307692308,"TNC",-0.691817687560088
"HSB107_DFC_L","DFC",0.4038,"TNC",0.592256646470361
"HSB107_DFC_R","DFC",0.4038,"TNC",0.386649484815292
"HSB111_DFC_L","DFC",70.7692307692308,"TNC",-0.787813052912033
"HSB111_DFC_R","DFC",70.7692307692308,"TNC",-1.11806528963315
"HSB112_DFC_L","DFC",0.1538,"TNC",-0.7431864879605
"HSB112_DFC_R","DFC",0.1538,"TNC",-0.813976318771066
"HSB113_DFC_L","DFC",0.2308,"TNC",-0.823848567812996
"HSB113_DFC_R","DFC",0.2308,"TNC",0.142779588492148
"HSB114_DFC_L","DFC",0.25,"TNC",0.0509251464498691
"HSB114_DFC_R","DFC",0.25,"TNC",1.00432195455657
"HSB118_DFC_R","DFC",4.76923076923077,"TNC",0.654385346417194
"HSB119_DFC_L","DFC",15.7692307692308,"TNC",-0.568031006279886
"HSB121_DFC_L","DFC",1.10253076923077,"TNC",1.71608762647503
"HSB121_DFC_R","DFC",1.10253076923077,"TNC",1.45144683857986
"HSB122_DFC_L","DFC",1.76923076923077,"TNC",0.473844005663455
"HSB122_DFC_R","DFC",1.76923076923077,"TNC",0.229356544425437
"HSB123_DFC_L","DFC",37.7692307692308,"TNC",-0.167522588215882
"HSB123_DFC_R","DFC",37.7692307692308,"TNC",0.120662854649982
"HSB124_DFC_L","DFC",13.7692307692308,"TNC",0.621025551023447
"HSB124_DFC_R","DFC",13.7692307692308,"TNC",-0.438202238925264
"HSB126_DFC_L","DFC",30.7692307692308,"TNC",-0.870381383115975
"HSB126_DFC_R","DFC",30.7692307692308,"TNC",-0.828722695435643
"HSB127_DFC_L","DFC",19.7692307692308,"TNC",-0.784567806869949
"HSB130_DFC_L","DFC",21.7692307692308,"TNC",-0.1382268587323
"HSB131_DFC_L","DFC",1.26923076923077,"TNC",0.610145609392246
"HSB132_DFC_L","DFC",1.10253076923077,"TNC",0.879116249857575
"HSB132_DFC_R","DFC",1.10253076923077,"TNC",0.793772292724405
"HSB133_DFC_L","DFC",27.7692307692308,"TNC",-0.850446894676892
"HSB135_DFC_L","DFC",40.7692307692308,"TNC",-0.962770425433174
"HSB135_DFC_R","DFC",40.7692307692308,"TNC",-1.29271990307229
"HSB136_DFC_L","DFC",23.7692307692308,"TNC",-0.214087083752223
"HSB136_DFC_R","DFC",23.7692307692308,"TNC",-0.465787977811128
"HSB139_DFC_L","DFC",1.10253076923077,"TNC",1.49544945540683
"HSB141_DFC_L","DFC",8.76923076923077,"TNC",0.0229315827732493
"HSB142_DFC_L","DFC",22.7692307692308,"TNC",-1.11199019739937
"HSB142_DFC_R","DFC",22.7692307692308,"TNC",-1.1624149181059
"HSB143_DFC_L","DFC",2.76923076923077,"TNC",0.607117205418804
"HSB143_DFC_R","DFC",2.76923076923077,"TNC",1.2779206385306
"HSB144_DFC_L","DFC",40.7692307692308,"TNC",-1.0992364258174
"HSB144_DFC_R","DFC",40.7692307692308,"TNC",-0.643617234680929
"HSB145_DFC_L","DFC",36.7692307692308,"TNC",-1.40866362691024
"HSB145_DFC_R","DFC",36.7692307692308,"TNC",-1.19797927594659
"HSB148_DFC_L","DFC",0.1731,"TNC",0.17680067676894
"HSB148_DFC_R","DFC",0.1731,"TNC",-0.323978985371453
"HSB149_DFC_L","DFC",0.25,"TNC",-0.790205245226347
"HSB149_DFC_R","DFC",0.25,"TNC",-0.649358874091976
"HSB150_DFC_L","DFC",0.2308,"TNC",-1.31129844860233
"HSB150_DFC_R","DFC",0.2308,"TNC",-2.34005304362231
"HSB153_DFC_L","DFC",0.2308,"TNC",-1.60610934265798
"HSB153_DFC_R","DFC",0.2308,"TNC",-1.42120807943567
"HSB154_DFC_R","DFC",0.3077,"TNC",-0.373765490429514
"HSB155_DFC_L","DFC",0.6731,"TNC",2.22858008586091
"HSB155_DFC_R","DFC",0.6731,"TNC",2.30094199699522
"HSB156_DFC_L","DFC",82.7692307692308,"TNC",0.520363857657006
"HSB156_DFC_R","DFC",82.7692307692308,"TNC",0.452706938114553
"HSB159_DFC_L","DFC",0.4231,"TNC",0.983090434488076
"HSB159_DFC_R","DFC",0.4231,"TNC",1.4532123806393
"HSB171_DFC_L","DFC",1.60253076923077,"TNC",-0.355852800247542
"HSB172_DFC_L","DFC",3.76923076923077,"TNC",0.752875315261362
"HSB175_DFC_L","DFC",11.7692307692308,"TNC",-1.05018292285743
"HSB174_DFC_L","DFC",8.76923076923077,"TNC",-0.443766090140434
"HSB178_DFC_L","DFC",0.3077,"TNC",1.10334957213554
"HSB178_DFC_R","DFC",0.3077,"TNC",-0.39910160274706
"HSB182_DFC_L","DFC",55.7692307692308,"TNC",-0.844213657145637
